Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL1201346,P20309,BALSALAZID,IPOKCKJONYRRHP-FMQUCBEESA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7263992,DTCC00679132,1512805,46191
CHEMBL1201346,P20309,BALSALAZID,IPOKCKJONYRRHP-FMQUCBEESA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7263993,DTCC00679132,1512805,46191
CHEMBL120135,P20309,,WCEJBLSHLNKAQO-OALUTQOASA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,9986705,IC50,=,2551.1,NM,,cell_based,,,,,,,,,,,CHO,Displacement of [3H]-NMS binding to human Muscarinic acetylcholine receptor M3 using membranes from transfected CHO cells,,Identification and characterization of m1 selective muscarinic receptor antagonists1.,J. Med. Chem.,1999,42,3,"Augelli-Szafran CE, Blankley CJ, Jaen JC, Moreland DW, Nelson CB, Penvose-Yi JR, Schwarz RD, Thomas AJ",,138585,DTCT0023280,1608737,DTCC00297225,1818632,15558
CHEMBL1201353,P20309,DEXCHLORPHENIRAMINE,SOYKEARSMXGVTM-HNNXBMFYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,=,2579,NM,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7337929,DTCC00679137,185552,46191
CHEMBL1201353,P20309,DEXCHLORPHENIRAMINE,SOYKEARSMXGVTM-HNNXBMFYSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,=,547,NM,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7337930,DTCC00679137,185552,46191
CHEMBL1201356,P20309,METHYLERGONOVINE,UNBRKDKAWYKMIV-QWQRMKEZSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7428238,DTCC00679140,1124451,46191
CHEMBL1201356,P20309,METHYLERGONOVINE,UNBRKDKAWYKMIV-QWQRMKEZSA-N,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7428239,DTCC00679140,1124451,46191
CHEMBL1201469,P20309,GRAMICIDIN,,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7327543,DTCC00679278,217579,46191
CHEMBL1201469,P20309,GRAMICIDIN,,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7327544,DTCC00679278,217579,46191
CHEMBL1201631,P20309,INSULIN HUMAN,,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,IC50,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7435171,DTCC00679306,1798411,46191
CHEMBL1201631,P20309,INSULIN HUMAN,,4,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,,KI,,,,,,,,,,,,,,,,CHO-K1,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774651,DTCT0023280,7435172,DTCC00679306,1798411,46191
CHEMBL1202034,P20309,,VEYWVHLDJDNQIN-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1102658,DTCC00679608,551950,10523
CHEMBL1202034,P20309,,VEYWVHLDJDNQIN-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,51.7,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1102659,DTCC00679608,551950,10523
CHEMBL1202035,P20309,,QPRZNGPPFRJATN-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,=,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1114709,DTCC00125738,6407,10523
CHEMBL1202035,P20309,,QPRZNGPPFRJATN-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,17.4,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1114710,DTCC00125738,6407,10523
CHEMBL1202036,P20309,,WLUAMISZKHMBJK-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,=,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1121742,DTCC00679609,810001,10523
CHEMBL1202036,P20309,,WLUAMISZKHMBJK-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,32.1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1121743,DTCC00679609,810001,10523
CHEMBL1202037,P20309,,NFWKPBRVJWDIDO-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1115833,DTCC00679610,1262737,10523
CHEMBL1202037,P20309,,NFWKPBRVJWDIDO-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,39.2,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1115834,DTCC00679610,1262737,10523
CHEMBL1202038,P20309,,YBCMKMUYQYPEIG-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1094848,DTCC00679611,390593,10523
CHEMBL1202038,P20309,,YBCMKMUYQYPEIG-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,39.1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1094849,DTCC00679611,390593,10523
CHEMBL1202039,P20309,,IFSAWRPGVYDBAF-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1104055,DTCC00679612,1004223,10523
CHEMBL1202039,P20309,,IFSAWRPGVYDBAF-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,25,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1104056,DTCC00679612,1004223,10523
CHEMBL1202040,P20309,,HRULKRUVBYERLE-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1102666,DTCC00679613,971644,10523
CHEMBL1202040,P20309,,HRULKRUVBYERLE-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,28,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1102668,DTCC00679613,971644,10523
CHEMBL1202041,P20309,,QGINZTFBZKWTOY-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1115825,DTCC00679614,1229853,10523
CHEMBL1202041,P20309,,QGINZTFBZKWTOY-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,45.1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1115826,DTCC00679614,1229853,10523
CHEMBL1202042,P20309,,WWLSFLODAROTHV-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1131913,DTCC00679615,1327842,10523
CHEMBL1202042,P20309,,WWLSFLODAROTHV-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,17.3,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1131914,DTCC00679615,1327842,10523
CHEMBL1202043,P20309,,GILYLJWBFGKOQY-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1134447,DTCC00679616,65795,10523
CHEMBL1202043,P20309,,GILYLJWBFGKOQY-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,67.4,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1134448,DTCC00679616,65795,10523
CHEMBL1202044,P20309,,ZLIVXFOQDMVKDX-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,=,14,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1102654,DTCC00679617,259466,10523
CHEMBL1202044,P20309,,ZLIVXFOQDMVKDX-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,15.6,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1102655,DTCC00679617,259466,10523
CHEMBL1202045,P20309,,UQXNRBVKNLNFEC-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1131917,DTCC00679618,1904442,10523
CHEMBL1202045,P20309,,UQXNRBVKNLNFEC-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,32.1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1131918,DTCC00679618,1904442,10523
CHEMBL1202046,P20309,,VCVLQEYNUAPQOU-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,=,8,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1114705,DTCC00679619,584094,10523
CHEMBL1202046,P20309,,VCVLQEYNUAPQOU-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,12.5,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1114706,DTCC00679619,584094,10523
CHEMBL1202047,P20309,,BARXMQDZXPGLJQ-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1130517,DTCC00679620,2035171,10523
CHEMBL1202047,P20309,,BARXMQDZXPGLJQ-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,40,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1130518,DTCC00679620,2035171,10523
CHEMBL1202048,P20309,,NTTSCLHTHGXRAA-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1121746,DTCC00679621,1715034,10523
CHEMBL1202048,P20309,,NTTSCLHTHGXRAA-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,AFFINITY,=,81.4,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent binding affinity at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells in presence of [3H]NMS,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138570,DTCT0023280,1121747,DTCC00679621,1715034,10523
CHEMBL1202049,P20309,,LRWPRUCYZWUCQU-UHFFFAOYSA-N,0,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,CHRM3,GPCR,,,2153827,ACTIVITY,<,1,%,,cell_based,,,,,,,,,,,SK-N-SH,Percent increase in [3H]myo-inositol at muscarinic acetylcholine receptor M3 from SK-N-SH human neuroblastoma cells,,Functionalized congener approach for the design of novel muscarinic agents. Synthesis and pharmacological evaluation of N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl] amides.,J. Med. Chem.,1990,33,2,"Bradbury BJ, Baumgold J, Jacobson KA",,138567,DTCT0023280,1135648,DTCC00679622,1522175,10523
